EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,EmployeeId_Original,Attrition_Original
377,-0.3248750354859133,0.0,2,-1.4831370027269075,2,0.6248425789325046,3,5,0.0,3,0,-1.7053032529157712,0.3730283662744333,1,8,3,0,-0.8577097738148739,-1.611879576436663,1,Y,1,0.781465209054728,3,4,0.0,2,-0.4313231303749321,3,3,0.2691666920910185,-0.6314361004597204,-0.7728312006745491,0.5297657594757338,377,0.0
379,-0.3248750354859133,0.0,2,-0.3540236524590348,1,-0.3705776333928706,4,4,0.0,1,0,-1.2130622790296266,0.3730283662744333,2,6,3,2,-0.37458546401611287,-0.2534203146060385,1,Y,0,-0.3176244435606292,3,3,0.0,0,0.6017043103419396,3,3,1.8545716203153617,2.4712252198485865,0.03036664835656384,1.659790302873569,379,0.0
381,0.20670211815481748,0.0,2,1.4045520210601248,0,-0.8682877395555583,3,1,0.0,4,0,-1.1638381816410122,-1.0466263514174743,2,1,4,1,-0.2890096333566911,-0.919448617271586,8,Y,0,-1.1419416830221472,3,3,0.0,2,0.21431902007311274,2,3,-0.32536015599311013,-0.0673158604036646,-0.7728312006745491,-0.03524651222318386,381,0.0
382,0.8445947025236944,0.0,2,-0.638138942331211,1,-0.1217225803115268,4,4,0.0,4,1,0.46055703218326516,0.3730283662744333,2,6,4,1,-0.6154976758978269,-0.7082273652753509,9,Y,0,-0.3176244435606292,3,1,0.0,2,0.08519058998350376,3,3,0.6655179241471043,1.342984739736475,2.2391607331921244,1.0947780311746513,382,0.0
385,-0.6438213276703517,1.0,1,-1.2308622194783372,1,2.491255477042583,2,3,0.0,3,1,0.2636606426288073,-1.0466263514174743,1,2,2,2,-0.6627268685149256,-0.3712386204910351,0,Y,0,-1.1419416830221472,3,2,0.0,0,-0.6895799905541501,2,4,-0.32536015599311013,-0.0673158604036646,-0.3712322761589927,-0.03524651222318386,385,0.0
386,0.10038668742667133,0.0,2,0.5522061514435962,2,-0.7438602130148864,4,1,0.0,2,1,-1.1638381816410122,0.3730283662744333,2,7,4,2,0.06997556006776948,-1.3181855103209301,8,Y,1,-0.8671692698683078,3,3,0.0,0,0.9890896006107666,1,3,-1.1180626201052817,-1.1955563405157763,-0.7728312006745491,-1.165271055621019,386,0.0
388,-0.6438213276703517,0.0,1,1.2673929156045916,1,-0.7438602130148864,4,3,0.0,2,1,0.3621088374060362,0.3730283662744333,3,5,3,0,1.5462128008609344,-0.10565060806834985,9,Y,0,-0.8671692698683078,3,1,0.0,1,-0.30219470028532314,3,3,-0.9198870040772388,-0.6314361004597204,0.03036664835656384,-0.6002587839221015,388,0.0
389,-1.1753984813110825,0.0,2,0.4444382828713915,1,-0.3705776333928706,3,1,0.0,3,0,0.2636606426288073,0.3730283662744333,1,2,4,1,-0.8403779600104341,0.49564860124351273,1,Y,1,-0.5923968567144685,3,3,0.0,1,-1.076965280822977,2,3,-0.7217113880491959,-0.6314361004597204,-0.7728312006745491,-0.6002587839221015,389,0.0
391,-0.7501367583984979,0.0,2,0.8044809346921665,1,-0.3705776333928706,3,5,0.0,1,0,-0.8684935973093253,-1.0466263514174743,2,2,4,1,-0.4140153404212136,1.3291776279383327,0,Y,0,-0.8671692698683078,3,1,0.0,1,-0.17306627019571416,6,3,0.46734230811906136,-0.6314361004597204,1.6367623464187897,0.8122718953251926,391,0.0
393,-0.3248750354859133,0.0,2,0.32687333533807716,1,0.002704946229145109,3,1,0.0,4,1,1.0020221034580243,0.3730283662744333,3,0,4,0,0.4250610953862311,-1.2453652802980346,0,Y,0,-1.1419416830221472,3,4,0.0,1,-0.17306627019571416,0,2,0.46734230811906136,0.7788644996804192,-0.3712322761589927,0.5297657594757338,393,0.0
394,-0.21855960475776715,0.0,2,-0.1825747706396181,1,-0.3705776333928706,1,1,0.0,3,1,0.017540155685735,0.3730283662744333,1,6,3,1,-0.6568773813559271,-1.1706997033154944,0,Y,1,-0.3176244435606292,3,4,0.0,0,-0.947836850733368,3,3,-0.7217113880491959,-0.6314361004597204,0.03036664835656384,-0.6002587839221015,394,0.0
395,-1.0690830505829363,0.0,2,1.0543064482004594,1,-0.8682877395555583,4,1,0.0,4,0,-1.6068550581385423,0.3730283662744333,1,2,1,0,-0.9092719198830825,0.7733023437869507,1,Y,0,-0.5923968567144685,3,4,0.0,1,-1.335222141002195,6,3,-1.1180626201052817,-1.1955563405157763,-0.7728312006745491,-1.165271055621019,395,0.0
399,-0.6438213276703517,0.0,2,-0.2903426392118229,1,-0.4950051599335425,4,5,0.0,3,1,1.0020221034580243,0.3730283662744333,1,6,4,1,-0.3719856919454469,-0.5948095021402758,0,Y,1,-0.8671692698683078,3,3,0.0,1,-0.6895799905541501,4,3,-0.32536015599311013,-0.6314361004597204,-0.7728312006745491,-0.3177526480726427,399,0.0
400,0.20670211815481748,0.0,1,-0.8977615348006134,1,-0.1217225803115268,1,1,0.0,3,0,-0.8684935973093253,0.3730283662744333,1,2,3,1,-0.6029321108896081,0.5116889248158074,1,Y,0,-1.1419416830221472,3,1,0.0,1,-0.4313231303749321,3,3,0.2691666920910185,-0.34937598043169255,-0.7728312006745491,0.8122718953251926,400,0.0
401,-0.856452189126644,0.0,2,1.0836976850837878,1,1.7446903177985518,2,1,0.0,3,1,0.7559016165149519,1.792683083966341,1,6,3,1,-0.8314954054356587,1.350186193325055,1,Y,0,2.430099687977764,4,3,0.0,1,-0.17306627019571416,3,3,0.6655179241471043,0.7788644996804192,-0.7728312006745491,0.8122718953251926,401,0.0
403,-0.856452189126644,1.0,2,-1.6864263911699302,2,2.242400423961239,3,2,0.0,2,0,-1.5084068633613132,0.3730283662744333,3,7,4,1,0.2385274493159471,1.4560807188554254,1,Y,0,1.8805548616700853,4,4,0.0,3,-0.17306627019571416,3,2,0.6655179241471043,-0.0673158604036646,-0.3712322761589927,1.3772841670241103,403,0.0
404,0.7382792717955482,1.0,2,0.3072791774158581,1,-0.7438602130148864,3,1,0.0,1,1,1.1496943956238677,0.3730283662744333,1,2,1,1,-0.9047223187594171,0.057023823912621466,4,Y,0,-0.8671692698683078,3,3,0.0,0,-0.17306627019571416,4,4,-0.7217113880491959,-0.6314361004597204,-0.3712322761589927,-0.6002587839221015,404,0.0
405,-1.1753984813110825,0.0,2,0.07704782182978429,1,-0.3705776333928706,3,4,0.0,3,0,-0.9669417920865543,-1.0466263514174743,1,6,2,1,-0.9034224327240841,1.2821922553504606,1,Y,0,1.0562376222085674,3,3,0.0,0,-0.818708420643759,3,2,-0.32536015599311013,-0.0673158604036646,0.8335644973876768,-0.3177526480726427,405,0.0
406,1.1635409947081328,0.0,2,-1.5835570620782802,2,-0.8682877395555583,5,2,0.0,2,0,-1.4099586685840844,0.3730283662744333,2,7,4,1,-0.5388043998131805,0.76521120711774,2,Y,0,-0.3176244435606292,3,1,0.0,1,0.3434474501627217,2,3,0.46734230811906136,0.7788644996804192,1.6367623464187897,0.8122718953251926,406,0.0
407,0.10038668742667133,0.0,2,-1.0912538442825266,1,-0.7438602130148864,5,5,0.0,4,0,-1.6560791555271568,0.3730283662744333,2,6,3,2,-0.481176118913418,-1.698468933773829,3,Y,1,1.3310100353624066,4,2,0.0,0,0.9890896006107666,2,3,-0.7217113880491959,-0.6314361004597204,0.03036664835656384,-0.6002587839221015,407,0.0
409,-1.4943447734955209,1.0,2,1.0616542574212915,1,-0.3705776333928706,3,1,0.0,3,1,-0.13013213648010838,1.792683083966341,1,2,1,1,-1.0695911975741512,-1.5362203510912373,1,Y,1,1.605782448516246,4,3,0.0,2,-1.335222141002195,2,3,-1.3162382361333245,-1.1955563405157763,-0.7728312006745491,-1.165271055621019,409,0.0
411,1.3761718561644252,0.0,2,0.3170762563769676,1,1.8691178443392238,3,1,0.0,4,1,1.4450389799555543,0.3730283662744333,4,4,3,1,1.6107738072824729,-1.4345843185446618,3,Y,1,0.781465209054728,3,4,0.0,1,1.3764748908795934,2,3,1.0618691562031901,1.9071049797925308,-0.3712322761589927,0.24725962362627496,411,0.0
412,-0.0059287433014748306,0.0,2,0.9293936914463129,2,-0.7438602130148864,3,1,0.0,3,1,1.0512462008466388,0.3730283662744333,3,7,4,2,0.19281479040673696,0.03388601203400164,2,Y,0,-0.8671692698683078,3,1,0.0,0,0.08519058998350376,3,3,-0.32536015599311013,-0.34937598043169255,-0.3712322761589927,-0.3177526480726427,412,0.0
414,-0.6438213276703517,0.0,2,1.4412910671642856,0,-0.1217225803115268,2,3,0.0,4,0,1.494263077344169,1.792683083966341,1,1,2,2,-0.9595341799159581,1.4680044992100516,9,Y,0,0.781465209054728,3,4,0.0,0,-0.4313231303749321,3,3,-0.7217113880491959,-0.6314361004597204,-0.7728312006745491,-0.6002587839221015,414,0.0
415,1.269856425436279,1.0,2,0.917147342744926,2,0.2515599993104889,3,2,0.0,3,0,-1.1146140842523977,0.3730283662744333,3,7,4,1,0.24177716440427957,-1.1934116658957348,1,Y,0,0.781465209054728,3,1,0.0,2,-0.30219470028532314,3,4,0.46734230811906136,1.060924619708447,2.038361270934346,0.8122718953251926,415,0.0
416,-0.3248750354859133,0.0,1,-1.6521366148060468,1,1.2469802116358641,3,3,0.0,3,0,-0.9669417920865543,0.3730283662744333,2,2,2,0,-0.45366186449886975,1.17345873449756,4,Y,0,-0.5923968567144685,3,3,0.0,2,0.47257588025233066,2,4,0.8636935401751471,1.060924619708447,1.2351634219032332,1.659790302873569,416,0.0
417,0.41933297961110977,1.0,2,0.7163072240421807,2,-0.9927152660962302,2,1,0.0,2,0,1.3958148825669399,0.3730283662744333,2,7,4,2,-0.11807461971040298,0.7398021989810962,8,Y,1,-1.1419416830221472,3,1,0.0,0,-0.4313231303749321,0,1,-0.12718453996506726,-0.0673158604036646,-0.7728312006745491,0.24725962362627496,417,0.0
418,-0.3248750354859133,0.0,2,0.39300361832556646,1,-0.1217225803115268,2,3,0.0,2,0,1.494263077344169,0.3730283662744333,2,0,3,2,-0.08579411649963375,-0.9804870167059818,3,Y,0,-1.1419416830221472,3,4,0.0,0,-0.17306627019571416,2,3,-0.32536015599311013,-0.9134962204877484,0.8335644973876768,-0.3177526480726427,418,0.0
419,0.20670211815481748,0.0,1,-0.7459068109034158,1,-0.8682877395555583,4,5,0.0,3,0,-0.08090803909149392,0.3730283662744333,3,0,3,2,0.9532481210765358,-1.1139197968648937,0,Y,0,2.7048721011316035,4,4,0.0,0,1.1182180307003755,1,3,2.2509228523714473,0.4968043796523912,2.2391607331921244,1.0947780311746513,419,0.0
420,-0.5375058969422056,1.0,1,0.7726404280685605,1,0.8736976320138484,1,1,0.0,2,0,0.3128847400174218,-2.466281069109382,1,6,1,2,-0.5674018925905063,-1.3607704401588807,1,Y,1,1.8805548616700853,4,2,0.0,0,-0.17306627019571416,5,3,0.6655179241471043,-0.6314361004597204,1.6367623464187897,0.8122718953251926,420,0.0
421,-0.0059287433014748306,0.0,1,0.19461276936309857,1,0.002704946229145109,3,3,0.0,2,1,-0.622373110366253,0.3730283662744333,1,6,4,1,-0.912521634971415,-0.40544851412752214,1,Y,1,-0.8671692698683078,3,3,0.0,3,-0.947836850733368,3,2,-0.523535772021153,-0.6314361004597204,-0.3712322761589927,-0.6002587839221015,421,0.0
422,-0.7501367583984979,1.0,2,-1.6447888055852147,1,1.62026279125788,3,1,0.0,1,0,-0.8684935973093253,0.3730283662744333,1,6,3,1,-0.9545512834471817,-0.38727894406332986,4,Y,1,-1.1419416830221472,3,2,0.0,0,-0.560451560464541,2,3,-0.32536015599311013,-0.6314361004597204,-0.7728312006745491,-0.8827649197715604,422,0.0
424,1.907749009805156,0.0,2,-0.8757181071381169,1,-0.9927152660962302,3,3,0.0,4,1,0.7559016165149519,0.3730283662744333,5,3,1,2,2.372913238373646,0.6630073755066586,0,Y,1,-0.3176244435606292,3,3,0.0,0,2.538630761686074,2,3,2.2509228523714473,1.6250448597645029,0.8335644973876768,2.5073087104219454,424,0.0
425,-0.0059287433014748306,0.0,2,1.0175674020962986,1,0.127132472769817,2,1,0.0,4,1,0.7066775191263375,1.792683083966341,1,6,4,2,-0.40253301377577216,0.1369415422418421,3,Y,0,0.5066927959008888,3,1,0.0,0,-0.947836850733368,2,3,-1.1180626201052817,-1.1955563405157763,-0.7728312006745491,-1.165271055621019,425,0.0
426,-0.21855960475776715,0.0,2,-0.46669006051179435,2,-0.9927152660962302,3,2,0.0,2,1,0.9527980060694098,0.3730283662744333,2,7,3,1,-0.3945170498912187,0.6234033907573645,9,Y,0,-1.1419416830221472,3,3,0.0,0,0.47257588025233066,2,3,0.8636935401751471,1.342984739736475,1.6367623464187897,1.3772841670241103,426,0.0
427,0.9509101332518405,0.0,1,-0.4201539354465241,1,-0.9927152660962302,3,3,0.0,3,1,-1.262286376418241,-1.0466263514174743,3,0,1,1,0.8958364878493287,-1.5792311302275674,2,Y,1,-0.5923968567144685,3,3,0.0,1,1.2473464607899845,5,2,0.6655179241471043,1.342984739736475,2.2391607331921244,0.24725962362627496,427,0.0
429,-0.11224417402962099,0.0,2,0.27543867079225215,1,-0.7438602130148864,2,1,0.0,1,0,-1.3115104738068555,0.3730283662744333,1,2,4,0,-0.8022479696406664,-1.6617039443470651,5,Y,0,1.8805548616700853,4,1,0.0,1,-0.560451560464541,2,3,-1.1180626201052817,-1.1955563405157763,-0.7728312006745491,-1.165271055621019,429,0.0
430,-1.3880293427673749,0.0,0,1.1253352706685034,1,-0.6194326864742145,1,1,0.0,1,1,-0.9669417920865543,-1.0466263514174743,1,2,4,1,-0.7314041807150184,-0.4953027160855979,0,Y,0,0.5066927959008888,3,4,0.0,0,-0.6895799905541501,2,2,-0.32536015599311013,-0.6314361004597204,0.43196557287212034,-0.03524651222318386,430,0.0
431,1.3761718561644252,0.0,2,1.6029428700225927,1,-0.8682877395555583,4,3,0.0,2,1,-0.17935623386872285,0.3730283662744333,5,5,3,1,2.372913238373646,-0.2007569513731062,2,Y,1,-1.1419416830221472,3,4,0.0,1,2.2803739015068563,2,2,0.2691666920910185,-0.9134962204877484,2.038361270934346,0.8122718953251926,431,0.0
432,-0.5375058969422056,0.0,0,0.917147342744926,1,-0.9927152660962302,3,1,0.0,3,0,0.21443654524019284,-1.0466263514174743,1,2,2,1,-0.911221748936082,-1.4611289248103176,6,Y,0,1.3310100353624066,4,3,0.0,0,-0.818708420643759,3,3,-0.7217113880491959,-1.1955563405157763,-0.7728312006745491,-0.6002587839221015,432,0.0
433,-0.3248750354859133,0.0,2,-1.6864263911699302,1,-0.8682877395555583,4,3,0.0,3,0,1.0020221034580243,-1.0466263514174743,1,6,1,2,-0.46731066786986614,-0.9563555564644765,1,Y,0,-1.1419416830221472,3,3,0.0,0,-0.6895799905541501,3,3,-0.12718453996506726,0.2147442596243633,-0.3712322761589927,-0.3177526480726427,433,0.0
434,-1.1753984813110825,0.0,2,-0.38586415908264077,1,-0.2461501068521987,3,4,0.0,3,1,1.6911594668986267,1.792683083966341,1,2,1,2,-0.6412787489319313,1.3215123405675016,0,Y,0,-0.8671692698683078,3,4,0.0,0,-0.4313231303749321,2,3,0.07099107606297561,0.7788644996804192,-0.7728312006745491,0.8122718953251926,434,0.0
435,-0.43119046621405943,0.0,1,0.8118287439129986,2,-0.9927152660962302,3,1,0.0,3,0,-1.1638381816410122,1.792683083966341,2,7,1,1,-0.2517462336771454,-1.5719916921551158,2,Y,0,1.0562376222085674,3,1,0.0,2,-0.17306627019571416,3,3,-0.32536015599311013,-0.34937598043169255,-0.3712322761589927,-0.3177526480726427,435,0.0
438,0.10038668742667133,0.0,1,1.424146178982344,1,0.127132472769817,1,3,0.0,3,1,0.017540155685735,0.3730283662744333,1,6,3,1,-0.8349617681965467,-0.3038124815809467,0,Y,0,0.5066927959008888,3,2,0.0,1,-1.076965280822977,0,2,-0.9198870040772388,-0.9134962204877484,-0.7728312006745491,-0.6002587839221015,438,0.0
439,-0.0059287433014748306,0.0,2,1.598044330542038,1,0.2515599993104889,3,3,0.0,1,0,1.3958148825669399,0.3730283662744333,1,2,3,2,-0.6302297176316008,0.686854936215911,4,Y,0,0.781465209054728,3,1,0.0,0,-0.4313231303749321,6,3,-0.7217113880491959,-0.6314361004597204,-0.7728312006745491,-0.6002587839221015,439,0.0
440,-0.21855960475776715,0.0,2,1.1424801588504452,1,0.8736976320138484,3,1,0.0,4,1,0.3128847400174218,0.3730283662744333,3,0,3,1,0.23701091560805862,0.003934611381309711,4,Y,1,-0.8671692698683078,3,3,0.0,0,-0.17306627019571416,2,3,0.2691666920910185,0.7788644996804192,-0.7728312006745491,-1.165271055621019,440,0.0
441,-0.5375058969422056,0.0,2,-1.6692815029879884,1,-0.8682877395555583,1,5,0.0,4,1,0.9035739086807953,-1.0466263514174743,2,2,1,2,-0.9450187858547398,0.7764252386417337,4,Y,0,-0.5923968567144685,3,4,0.0,0,-0.30219470028532314,5,3,-0.12718453996506726,-0.6314361004597204,-0.7728312006745491,-0.03524651222318386,441,0.0
442,0.10038668742667133,0.0,1,-1.3949632920769217,1,-0.8682877395555583,4,1,0.0,1,0,0.46055703218326516,1.792683083966341,2,4,1,2,-0.12089103945362446,1.6775223540127686,6,Y,1,-0.8671692698683078,3,4,0.0,0,0.7308327404315486,2,3,1.656396004287319,0.7788644996804192,0.8335644973876768,2.224802574572487,442,0.0
443,0.20670211815481748,0.0,2,-1.6962234701310397,1,0.127132472769817,1,3,0.0,3,1,1.6419353695100123,0.3730283662744333,4,3,1,1,2.28129835384174,-1.2650962977896183,1,Y,1,-0.3176244435606292,3,4,0.0,0,1.2473464607899845,3,3,2.2509228523714473,1.342984739736475,2.2391607331921244,1.659790302873569,443,0.0
444,-0.43119046621405943,0.0,2,-1.6962234701310397,1,0.002704946229145109,3,3,0.0,1,1,-0.2778044286459518,0.3730283662744333,1,6,4,1,-0.8139469439586633,-1.1293923213726824,0,Y,0,-0.5923968567144685,3,2,0.0,1,0.47257588025233066,5,3,1.4582203882592757,1.6250448597645029,0.8335644973876768,1.659790302873569,444,0.0
446,2.3330107327177405,0.0,2,-1.184326094413067,2,-0.7438602130148864,3,1,0.0,3,0,-0.8684935973093253,-1.0466263514174743,2,7,4,2,-0.2961590065510225,0.31551434802898165,5,Y,0,0.5066927959008888,3,4,0.0,0,0.21431902007311274,2,3,-0.12718453996506726,-0.9134962204877484,-0.7728312006745491,0.24725962362627496,446,0.0
447,-0.11224417402962099,0.0,2,0.29013428923391643,2,-0.9927152660962302,2,1,0.0,2,1,-0.4747008182004096,0.3730283662744333,2,7,4,1,-0.07301190381885936,-1.6245131056219215,1,Y,1,-0.3176244435606292,3,4,0.0,1,0.8599611705211576,1,2,2.2509228523714473,2.7532853398766144,0.8335644973876768,1.942296438723028,447,0.0
448,-0.0059287433014748306,0.0,1,-0.3589221919395896,1,0.2515599993104889,3,4,0.0,2,1,-0.9177176946979397,0.3730283662744333,3,5,4,0,1.223407768753242,-0.5977904472289324,1,Y,1,-0.3176244435606292,3,3,0.0,3,-0.17306627019571416,1,3,0.6655179241471043,1.060924619708447,-0.7728312006745491,0.8122718953251926,448,0.0
450,-0.9627676198547902,0.0,2,0.7530462701463415,1,-0.1217225803115268,2,1,0.0,4,0,0.017540155685735,0.3730283662744333,1,6,4,2,-0.6993403251768048,-1.3881667450212956,1,Y,0,1.605782448516246,4,4,0.0,0,-0.818708420643759,3,3,-0.32536015599311013,-0.34937598043169255,-0.7728312006745491,-0.6002587839221015,450,0.0
451,1.269856425436279,0.0,2,1.0665527969018462,1,1.1225526850951923,4,1,0.0,4,1,-0.3762526234231807,-1.0466263514174743,5,5,3,0,2.372913238373646,-1.72359404237822,1,Y,1,0.5066927959008888,3,3,0.0,1,2.538630761686074,5,3,2.2509228523714473,1.342984739736475,-0.7728312006745491,1.3772841670241103,451,0.0
452,-0.3248750354859133,0.0,2,-1.3606735157130385,1,-0.9927152660962302,2,1,0.0,2,1,0.8543498112921809,-1.0466263514174743,1,6,4,1,-0.6317462513394893,1.2103656736904504,1,Y,1,-0.5923968567144685,3,4,0.0,1,-0.6895799905541501,3,3,-0.12718453996506726,0.2147442596243633,-0.3712322761589927,-0.3177526480726427,452,0.0
456,-0.21855960475776715,1.0,2,0.9661327375504737,2,-0.6194326864742145,3,5,0.0,4,1,1.0020221034580243,0.3730283662744333,3,7,1,2,0.6594738770912801,-0.5584703620118913,0,Y,1,1.8805548616700853,4,1,0.0,0,-0.30219470028532314,2,3,0.2691666920910185,0.7788644996804192,0.8335644973876768,0.8122718953251926,456,0.0
457,-1.0690830505829363,0.0,1,0.4517860920922236,2,-0.1217225803115268,3,1,0.0,4,1,-1.4099586685840844,0.3730283662744333,3,7,3,2,0.47402346938377365,-1.6029367411706932,1,Y,0,-0.04285203040678988,3,4,0.0,0,-0.30219470028532314,0,3,0.46734230811906136,1.060924619708447,-0.3712322761589927,0.8122718953251926,457,0.0
458,1.1635409947081328,0.0,2,1.3359724683323582,1,-0.6194326864742145,4,1,0.0,3,1,0.6082293243491086,-1.0466263514174743,3,0,3,2,0.9664636291024211,1.132435252087001,7,Y,0,-0.3176244435606292,3,2,0.0,0,2.0221170413276384,3,3,1.656396004287319,1.9071049797925308,0.8335644973876768,1.0947780311746513,458,0.0
459,0.41933297961110977,0.0,2,0.30238063793530334,1,0.002704946229145109,4,1,0.0,3,1,1.3958148825669399,0.3730283662744333,1,2,1,1,-0.9315866301562988,-1.0371249733904562,2,Y,0,1.605782448516246,4,4,0.0,1,-0.560451560464541,2,3,-0.32536015599311013,-1.1955563405157763,-0.3712322761589927,-0.03524651222318386,459,0.0
460,-0.11224417402962099,0.0,1,-0.8340805215534015,1,-0.7438602130148864,3,5,0.0,3,1,-0.9669417920865543,0.3730283662744333,1,6,2,1,-0.6165809142606045,-0.711350260130134,1,Y,0,-0.8671692698683078,3,3,0.0,0,0.08519058998350376,2,2,0.8636935401751471,1.6250448597645029,-0.7728312006745491,0.8122718953251926,460,0.0
461,0.3130175488829636,0.0,0,0.8363214413157725,1,0.002704946229145109,5,1,0.0,4,1,-0.13013213648010838,-1.0466263514174743,2,0,4,1,-0.3600700699548945,-0.0035887262233948954,9,Y,0,-0.3176244435606292,3,4,0.0,1,-0.818708420643759,5,1,-0.7217113880491959,-0.6314361004597204,-0.7728312006745491,-0.6002587839221015,461,0.0
463,-0.6438213276703517,0.0,2,-0.1556328034965669,1,-0.1217225803115268,4,1,0.0,3,0,-0.22858033125733732,0.3730283662744333,2,4,4,2,-0.4579948179499797,0.9105677676312781,1,Y,0,2.1553272748239247,4,4,0.0,0,-0.04393784010610521,2,3,0.8636935401751471,0.7788644996804192,-0.3712322761589927,1.0947780311746513,463,0.0
464,-1.8132910656799595,1.0,2,1.3531173565142998,1,0.127132472769817,1,3,0.0,4,1,-1.6560791555271568,0.3730283662744333,1,6,3,2,-1.1978466197270061,1.8072644402523914,1,Y,1,-1.1419416830221472,3,4,0.0,0,-1.335222141002195,5,3,-1.1180626201052817,-1.1955563405157763,-0.3712322761589927,-0.8827649197715604,464,0.0
466,-0.11224417402962099,1.0,2,-1.203920252335286,1,0.002704946229145109,3,3,0.0,4,1,0.657453421737723,-1.0466263514174743,1,6,3,1,-0.6824418067174759,1.0660027615397978,0,Y,1,0.5066927959008888,3,1,0.0,1,-1.206093710912586,0,2,-1.1180626201052817,-1.1955563405157763,-0.7728312006745491,-1.165271055621019,466,0.0
468,-0.21855960475776715,0.0,1,0.32932260507835454,2,-0.9927152660962302,3,2,0.0,3,0,1.297366687789711,0.3730283662744333,3,7,3,2,0.48767227275477004,-0.7340622227103744,1,Y,0,-0.3176244435606292,3,1,0.0,0,-0.17306627019571416,3,4,0.6655179241471043,0.7788644996804192,-0.7728312006745491,1.0947780311746513,468,0.0
469,-1.3880293427673749,0.0,2,0.9710312770310284,1,0.9981251585545203,1,3,0.0,4,0,-1.2130622790296266,-1.0466263514174743,2,4,3,0,-0.4681772585600881,1.3981652142758125,1,Y,0,-0.04285203040678988,3,2,0.0,2,-0.818708420643759,6,3,-0.523535772021153,-0.6314361004597204,0.43196557287212034,-0.6002587839221015,469,0.0
470,-1.4943447734955209,0.0,2,-1.06921041662003,1,-0.9927152660962302,2,1,0.0,4,1,-0.9177176946979397,0.3730283662744333,1,6,3,1,-1.1514840178001295,0.373855701906974,1,Y,0,1.8805548616700853,4,4,0.0,1,-1.335222141002195,2,3,-1.1180626201052817,-1.1955563405157763,-0.7728312006745491,-0.8827649197715604,470,0.0
471,-0.9627676198547902,0.0,2,1.6323341069059214,1,0.8736976320138484,2,3,0.0,2,1,0.11598835046296392,1.792683083966341,2,0,1,2,-0.1900016469988284,-1.340471623602791,0,Y,0,1.0562376222085674,3,3,0.0,0,-0.30219470028532314,2,3,0.2691666920910185,-0.34937598043169255,-0.7728312006745491,0.8122718953251926,471,0.0
472,2.4393261634458865,0.0,2,0.9049009940435391,2,0.8736976320138484,4,2,0.0,1,1,0.9035739086807953,0.3730283662744333,2,7,1,2,-0.24546345117303595,-0.3326282841046266,8,Y,0,-0.3176244435606292,3,4,0.0,0,-0.17306627019571416,1,3,-0.9198870040772388,-0.6314361004597204,0.03036664835656384,-0.6002587839221015,472,0.0
473,1.0572255639799868,0.0,1,1.3947549420990153,1,0.8736976320138484,4,3,0.0,3,1,-0.08090803909149392,1.792683083966341,2,4,3,0,-0.31869036449679433,-1.0657988261480096,1,Y,1,1.0562376222085674,3,3,0.0,0,1.1182180307003755,3,4,2.2509228523714473,1.6250448597645029,0.03036664835656384,0.8122718953251926,473,0.0
474,0.41933297961110977,0.0,2,-0.9369498506450515,0,0.127132472769817,4,0,0.0,2,1,0.3621088374060362,-1.0466263514174743,5,3,4,0,2.372913238373646,-0.7674204177501023,3,Y,0,-0.04285203040678988,3,2,0.0,3,1.5056033209692024,2,2,2.2509228523714473,0.4968043796523912,2.2391607331921244,0.5297657594757338,474,0.0
475,-1.3880293427673749,0.0,2,-0.8144863636311824,1,1.8691178443392238,3,3,0.0,4,1,-0.8192694999207109,0.3730283662744333,1,2,2,2,-0.6371624431533768,-1.1154812442922852,8,Y,0,1.8805548616700853,4,4,0.0,0,-0.6895799905541501,2,3,-0.523535772021153,-0.34937598043169255,-0.3712322761589927,-0.6002587839221015,475,0.0
476,-0.856452189126644,0.0,2,0.6771189081977427,1,-0.2461501068521987,1,3,0.0,1,0,-0.17935623386872285,-1.0466263514174743,1,2,4,0,-0.8678922144249823,-1.1658734112671936,6,Y,0,-0.3176244435606292,3,3,0.0,3,-0.4313231303749321,5,3,-0.523535772021153,-0.34937598043169255,-0.7728312006745491,-0.3177526480726427,476,0.0
477,-0.0059287433014748306,1.0,1,-0.7483560806436932,1,0.127132472769817,3,3,0.0,1,1,-0.22858033125733732,0.3730283662744333,3,4,3,0,0.7604316925021424,1.1789947753764936,6,Y,0,-1.1419416830221472,3,2,0.0,2,0.7308327404315486,5,3,-1.1180626201052817,-1.1955563405157763,-0.7728312006745491,-1.165271055621019,477,0.0
480,1.907749009805156,0.0,1,-1.6521366148060468,1,1.1225526850951923,4,3,0.0,3,1,-0.17935623386872285,0.3730283662744333,2,0,2,1,-0.03314873206864768,-0.18102593388152244,3,Y,1,-0.3176244435606292,3,4,0.0,2,0.7308327404315486,3,3,0.2691666920910185,0.7788644996804192,1.6367623464187897,0.8122718953251926,480,0.0
